Key,japanese
WhiteRiverFactionSchematic,和訳準備中: WhiteRiverFactionSchematic
WhiteRiverFactionSchematicDesc,和訳準備中: WhiteRiverFactionSchematicDesc
woodLogSpike1,木製ログスパイク
woodLogSpike1Desc,ログスパイクのトラップは、敵にダメージを与える、動きを止める、さらにはキルすることも可能です。スパイクトラップよりも長持ちします。第二アクションを使用することでこれらを設置することができます。（アップグレード可能）
workbenchDesc,多くの高度なクラフト用レシピでは作業台が必要になります。作業台ではバックパックでクラフト可能なすべてのアイテムもクラフトすることができます。
workbenchSchematicDesc,回路図の読み取りはこのアイテムを作り出すのに必要なPERKのロックを解除します。\ Nこの本は、ワークベンチを1冊あたり1レベルのロック解除します。
workingGraniteSinkDesc,和訳準備中: workingGraniteSinkDesc
workingOvenDesc,電源さえ確保できれば調理器具不要で様々な飲食物が調理できます。
workingutilitySinkDesc,近くに水源が無い場合に便利です。
workingWallOvenDesc,電源さえ確保できれば調理器具不要で様々な飲食物が調理できます。
workstationMetal,作業台 (高度)
workstationMetalDesc,金属製ワークステーションでは、メタルアイテム、特に鋼製のものを作り出すことができます。
workstationTailor,仕立屋のベンチ
workstationTailorDesc,裁縫用ワークステーションでは布や革製の様々な物が作れます。
writingDesk,ライティングデスク
writingDeskDesc,素晴らしい机で社畜のように限られた紙の束からスキルやクラスの本を製作することができる。
xuiPreviewQuality,品質
xuiRadiated,放射能汚染されています
xuiSkillNerfedEffect,特性が低すぎます。\nこれは、ステータス効果によるものか、特性バフが付いているアイテムを着用していないことが理由になっているかもしれません。
xuiSteamLoginReasonNoOnlineStart,和訳準備中: xuiSteamLoginReasonNoOnlineStart
xuiTwitchSafe,和訳準備中: xuiTwitchSafe
YeastDesc,パンだけでは無くアルコールを作る時に使用されます。
zombieArlene,腐敗少女
zombieArleneBM,腐敗少女
zombieArleneDemon,腐敗少女 (悪魔)
zombieArleneFeral,腐敗少女 (残忍)
zombieArleneFeralBM,腐敗少女 (残忍)
zombieArleneRadiated,腐敗少女 (放射能汚染)
zombieArleneRadiatedWeak,腐敗少女 (放射能汚染・弱体化)
zombieArleneWeak,腐敗少女 (弱体化)
zombieBehemoth,ベヒーモス (オス)
zombieBehemothFemale,ベヒーモス (メス)
zombieBehemothRadiatedFemale,ベヒーモス (メス・放射能汚染)
zombieBiker,ゾンビバイカー
zombieBikerDemon,ゾンビバイカー (悪魔)
zombieBikerFeral,ゾンビバイカー (残忍)
zombieBikerRadiated,ゾンビバイカー (放射能汚染)
zombieBikerRadiatedWeak,ゾンビバイカー (放射能汚染・弱体化)
zombieBikerWeak,ゾンビバイカー (弱体化)
zombieBoe,生存者
zombieBoeDemon,生存者 (悪魔)
zombieBoeFeral,生存者 (残忍)
zombieBoeRadiated,生存者 (放射能汚染)
zombieBoeRadiatedWeak,生存者 (放射能汚染・弱体化)
zombieBoeWeak,生存者 (弱体化)
zombieBurnt,やけど患者
zombieBurntFeral,やけど患者 (残忍)
zombieBusinessMan,ゾンビビジネスマン
zombieBusinessManDemon,ゾンビビジネスマン (悪魔)
zombieBusinessManFeral,ゾンビビジネスマン (残忍)
zombieBusinessManLegendary,ゾンビビジネスマン (強化)
zombieBusinessManRadiated,ゾンビビジネスマン (放射能汚染)
zombieBusinessManWeak,ゾンビビジネスマン (朽ち果てた)
zombieBusinessWoman,ゾンビビジネスウーマン
zombieBusinessWomanDemon,ゾンビビジネスウーマン (悪魔)
zombieBusinessWomanFeral,ゾンビビジネスウーマン (残忍)
zombieBusinessWomanLegendary,ゾンビビジネスウーマン (強化)
zombieBusinessWomanRadiated,ゾンビビジネスウーマン (放射能汚染)
zombieBusinessWomanWeak,ゾンビビジネスウーマン (弱体化)
zombieCheerleader,ゾンビチアリーダー
zombieCheerleaderBM,ゾンビチアリーダー
zombieCheerleaderDemon,ゾンビチアリーダー (悪魔)
zombieCheerleaderFeral,ゾンビチアリーダー (残忍)
zombieCheerleaderFeralBM,ゾンビチアリーダー (残忍)
zombieCheerleaderRadiated,ゾンビチアリーダー (放射能汚染)
zombieCheerleaderRadiatedBM,ゾンビチアリーダー (放射能汚染)
zombieCheerleaderWeak,ゾンビチアリーダー (弱体化)
zombieDarlene,朽ち果てたマザー
zombieDarleneDemon,朽ち果てたマザー (悪魔)
zombieDarleneFeral,朽ち果てたマザー (残忍)
zombieDarleneRadiated,朽ち果てたマザー (放射能汚染)
zombieDarleneRadiatedWeak,朽ち果てたマザー (放射能汚染)
zombieDarleneWeak,朽ち果てたマザー (弱体化)
zombieDemolition,ゾンビデモリッシャー
zombieDemolitionMutated,ゾンビデモリッシャー (ミュータント)
zombieDoctorFemale,感染した女医
zombieDoctorFemaleFeral,感染した女医 (残忍)
zombieDoctorFemaleRadiated,感染した女医 (放射能汚染)
zombieDoctorMale,感染した医師
zombieDoctorMaleFeral,感染した医師 (残忍)
zombieDoctorMaleRadiated,感染した医師 (放射能汚染)
zombieFarmer,ゾンビファーマー
zombieFarmerDemon,ゾンビファーマー (悪魔)
zombieFarmerFeral,ゾンビファーマー (残忍)
zombieFarmerRadiated,ゾンビファーマー (放射能汚染)
zombieFarmerWeak,ゾンビファーマー (弱体化)
zombieFatCop,感染した警察官
zombieFatCopBomber,感染した警察官 (ボンバー)
zombieFatCopBoss,感染した警察官 (ボス)
zombieFatCopDemon,感染した警察官 (悪魔)
zombieFatCopFeral,感染した警察官 (残忍)
zombieFatCopRadiated,感染した警察官 (放射能汚染)
zombieFatHawaiian,お騒がせ観光客
zombieFatHawaiianBomber,お騒がせ観光客 (ボンバー)
zombieFatHawaiianDemon,お騒がせ観光客 (悪魔)
zombieFatHawaiianFeral,お騒がせ観光客 (残忍)
zombieFatHawaiianRadiated,お騒がせ観光客 (放射能汚染)
zombieFatHawaiianWeak,お騒がせ観光客 (弱体化)
zombieFemaleFat,ビッグママ
zombieFemaleFatBomber,ビッグママ (ボンバー)
zombieFemaleFatDemon,ビッグママ (悪魔)
zombieFemaleFatFeral,ビッグママ (残忍)
zombieFemaleFatRadiated,ビッグママ (放射能汚染)
zombieFemaleFatRadiatedWeak,ビッグママ (放射能汚染)
zombieFemaleFatWeak,ビッグママ (弱体化)
zombieFootballPlayer,チームZプレーヤー
zombieFootballPlayerBM,チームZプレーヤー
zombieFootballPlayerBoss,チームZプレーヤー (ボス)
zombieFootballPlayerFeral,チームZプレーヤー (残忍)
zombieFootballPlayerFeralBM,チームZプレーヤー (残忍)
zombieFootballPlayerRadiated,チームZプレーヤー (放射能汚染)
zombieFootballPlayerRadiatedBM,チームZプレーヤー (放射能汚染)
zombieGangstaFemale,ギャング
zombieGangstaFeralFemale,ギャング (残忍)
zombieGangstaFeralMale,ギャング (残忍)
zombieGangstaMale,ギャング
zombieGangstaRadiatedFemale,ギャング (放射能汚染)
zombieGangstaRadiatedMale,ギャング (放射能汚染)
zombieJanitorDemon,ゾンビ用務員 (悪魔)
zombieJanitorRadiated,ゾンビ用務員 (放射能汚染)
zombieJanitorRadiatedWeak,ゾンビ用務員 (放射能汚染)
zombieJanitorWeak,ゾンビ用務員 (弱体化)
zombieJoe,腐敗した死体
zombieJoeDemon,腐敗した死体 (悪魔)
zombieJoeFeral,腐敗した死体 (残忍)
zombieJoeRadiated,腐敗した死体 (放射能汚染)
zombieJoeRadiatedWeak,腐敗した死体 (放射能汚染)
zombieJoeWeak,腐敗した死体 (弱体化)
zombieLab,ゾンビ研究員
zombieLabDemon,ゾンビ研究員 (悪魔)
zombieLabFeral,ゾンビ研究員 (残忍)
zombieLabLegendary,ゾンビ研究員 (強化)
zombieLabMale,ゾンビ研究員
zombieLabMaleFeral,ゾンビ研究員 (残忍)
zombieLabMaleRadiated,ゾンビ研究員 (放射能汚染)
zombieLabRadiated,ゾンビ研究員 (放射能汚染)
zombieMaleHazmat,危険物作業員ゾンビ
zombieMaleHazmatDemon,危険物作業員ゾンビ (悪魔)
zombieMaleHazmatFeral,危険物作業員ゾンビ (残忍)
zombieMaleHazmatRadiated,危険物作業員ゾンビ (放射能汚染)
zombieMaleHazmatWeak,危険物作業員ゾンビ (弱体化)
zombieMarlene,家出女性
zombieMarleneDemon,家出女性 (悪魔)
zombieMarleneFeral,家出女性 (残忍)
zombieMarleneRadiated,家出女性 (放射能汚染)
zombieMarleneRadiatedWeak,家出女性 (放射能汚染)
zombieMarleneWeak,家出女性 (弱体化)
zombieMoe,肥大化ゾンビ
zombieMoeBomber,肥大化ゾンビ (ボンバー)
zombieMoeBoss,肥大化ゾンビ (ボス)
zombieMoeDemon,肥大化ゾンビ (悪魔)
zombieMoeFeral,肥大化ゾンビ (残忍)
zombieMoeRadiated,肥大化ゾンビ (放射能汚染)
zombieMoeRadiatedWeak,肥大化ゾンビ (放射能汚染)
zombieMoeRadiatedWeak,肥大化ゾンビ (放射能汚染)
zombieMoeWeak,肥大化ゾンビ (弱体化)
zombieMoeWeak,肥大化ゾンビ (弱体化)
zombieMoeWeak,肥大化ゾンビ (弱体化)
zombieNurse,感染ナース
zombieNurse,感染ナース
zombieNurse,感染ナース
zombieNurseBoss,感染ナース (ボス)
zombieNurseBoss,感染ナース (ボス)
zombieNurseBoss,感染ナース (ボス)
zombieNurseDemon,感染ナース (悪魔)
zombieNurseDemon,感染ナース (悪魔)
zombieNurseDemon,感染ナース (悪魔)
zombieNurseFeral,感染ナース (残忍)
zombieNurseFeral,感染ナース (残忍)
zombieNurseFeral,感染ナース (残忍)
zombieNurseRadiated,感染ナース (放射能汚染)
zombieNurseRadiated,感染ナース (放射能汚染)
zombieNurseRadiated,感染ナース (放射能汚染)
zombieNurseWeak,感染ナース (弱体化)
zombieNurseWeak,感染ナース (弱体化)
zombieNurseWeak,感染ナース (弱体化)
zombieOldTimer,カウボーイゾンビ
zombieOldTimer,カウボーイゾンビ
zombieOldTimer,カウボーイゾンビ
zombieOldTimerBM,カウボーイゾンビ
zombieOldTimerBM,カウボーイゾンビ
zombieOldTimerBM,カウボーイゾンビ
zombieOldTimerDemon,カウボーイゾンビ (悪魔)
zombieOldTimerDemon,カウボーイゾンビ (悪魔)
zombieOldTimerDemon,カウボーイゾンビ (悪魔)
zombieOldTimerFeral,カウボーイゾンビ (残忍)
zombieOldTimerFeral,カウボーイゾンビ (残忍)
zombieOldTimerFeral,カウボーイゾンビ (残忍)
zombieOldTimerFeralBM,カウボーイゾンビ (残忍)
zombieOldTimerFeralBM,カウボーイゾンビ (残忍)
zombieOldTimerFeralBM,カウボーイゾンビ (残忍)
zombieOldTimerRadiated,カウボーイゾンビ (放射能汚染)
zombieOldTimerRadiated,カウボーイゾンビ (放射能汚染)
zombieOldTimerRadiated,カウボーイゾンビ (放射能汚染)
zombieOldTimerRadiatedBM,カウボーイゾンビ (放射能汚染)
zombieOldTimerRadiatedBM,カウボーイゾンビ (放射能汚染)
zombieOldTimerRadiatedBM,カウボーイゾンビ (放射能汚染)
zombieOldTimerRadiatedWeak,カウボーイゾンビ (放射能汚染・弱体化)
zombieOldTimerRadiatedWeak,カウボーイゾンビ (放射能汚染・弱体化)
zombieOldTimerRadiatedWeak,カウボーイゾンビ (放射能汚染・弱体化)
zombieOldTimerRadiatedWeakBM,カウボーイゾンビ (放射能汚染・弱体化)
zombieOldTimerRadiatedWeakBM,カウボーイゾンビ (放射能汚染・弱体化)
zombieOldTimerRadiatedWeakBM,カウボーイゾンビ (放射能汚染・弱体化)
zombieOldTimerWeak,カウボーイゾンビ (弱体化)
zombieOldTimerWeak,カウボーイゾンビ (弱体化)
zombieOldTimerWeak,カウボーイゾンビ (弱体化)
zombiePartyGirlDemon,パーティガール (悪魔)
zombiePartyGirlDemon,パーティガール (悪魔)
zombiePartyGirlDemon,パーティガール (悪魔)
zombiePartyGirlWeak,パーティガール (弱体化)
zombiePartyGirlWeak,パーティガール (弱体化)
zombiePartyGirlWeak,パーティガール (弱体化)
zombiePrepper,プレッパー
zombiePrepper,プレッパー
zombiePrepper,プレッパー
zombiePrepperFeral,プレッパー (残忍)
zombiePrepperFeral,プレッパー (残忍)
zombiePrepperFeral,プレッパー (残忍)
zombiePrepperRadiated,プレッパー (放射能汚染)
zombiePrepperRadiated,プレッパー (放射能汚染)
zombiePrepperRadiated,プレッパー (放射能汚染)
zombieScreamer,絶叫ゾンビ
zombieScreamer,絶叫ゾンビ
zombieScreamer,絶叫ゾンビ
zombieScreamerFeral,絶叫ゾンビ (残忍)
zombieScreamerFeral,絶叫ゾンビ (残忍)
zombieScreamerFeral,絶叫ゾンビ (残忍)
zombieScreamerRadiated,絶叫ゾンビ (放射能汚染)
zombieScreamerRadiated,絶叫ゾンビ (放射能汚染)
zombieScreamerRadiated,絶叫ゾンビ (放射能汚染)
zombieSkateboarder,スケーターパンクゾンビ
zombieSkateboarder,スケーターパンクゾンビ
zombieSkateboarder,スケーターパンクゾンビ
zombieSkateboarderDemon,スケーターパンクゾンビ (悪魔)
zombieSkateboarderDemon,スケーターパンクゾンビ (悪魔)
zombieSkateboarderDemon,スケーターパンクゾンビ (悪魔)
zombieSkateboarderFemale,スケーターパンクゾンビ
zombieSkateboarderFemale,スケーターパンクゾンビ
zombieSkateboarderFemale,スケーターパンクゾンビ
zombieSkateboarderFeral,スケーターパンクゾンビ (残忍)
zombieSkateboarderFeral,スケーターパンクゾンビ (残忍)
zombieSkateboarderFeral,スケーターパンクゾンビ (残忍)
zombieSkateboarderFeralFemale,スケーターパンクゾンビ (残忍)
zombieSkateboarderFeralFemale,スケーターパンクゾンビ (残忍)
zombieSkateboarderFeralFemale,スケーターパンクゾンビ (残忍)
zombieSkateboarderRadiated,スケーターパンクゾンビ
zombieSkateboarderRadiated,スケーターパンクゾンビ
zombieSkateboarderRadiated,スケーターパンクゾンビ
zombieSkateboarderRadiatedFemale,スケーターパンクゾンビ (放射能汚染)
