Key,japanese
stoneHammerDesc,壁、ドア＆ウィンドウを修理＆アップグレードするのに役立つプリミティブツール。最高の武器ではありません。\n\n和訳修正中:stoneHammerDesc
stoneSpearDesc,より長い範囲で、木製のクラブよりわずかに優れていますが、より多くのスタミナを使用しています。\n\n和訳修正中:stoneSpearDesc
summonsupplycrate,信号フレア
summonsupplycrate_offer,照明弾を撃って救援物資を近隣に投下させることができるが、ゾンビにこちらの存在を知らせてしまう危険が生じる
summonsupplycrate_subtitle,サプライクレート
tableLampLight_player,テーブルランプ
Tablet,軍用タブレット
tabletdesc,左クリックを使用してズームイン/アウトを押す右クリックをクリックしてシースルーウォールカメラに切り替わります\n\n和訳修正中:tabletdesc
takeandreplace,騙し取る\n\n和訳修正中:takeandreplace
tanningRackDesc,レシピのロックを解除するための調整ワークステーションで使用されるツール。\n\n和訳修正中:tanningRackDesc
thrownCryogrenade,クライオグレネード
thrownCryogrenadeDesc,爆発のモロトフと同様の損傷を与えるより手榴弾は、部分的に地域内のすべてを凍結し、それらを遅く動かす。\n\n和訳修正中:thrownCryogrenadeDesc
titaniumArmorDesc,チタン装甲はあなたがおそらく工芸品のために最高のものです。それは踊りや穿刺の損傷に対して驚くべき保護を賄う。セキュリティクラスに固有のものです。\n\n和訳修正中:titaniumArmorDesc
titaniumArrowDesc,チタン矢尻は、燃焼または爆発矢尻のいずれよりも多くのダメージを与えます。
titaniumArrowHeadDesc,チタンの先端の矢を作り出すために使用されるチタン矢じり。\n\n和訳修正中:titaniumArrowHeadDesc
titaniumBarsDesc,あなたはチタニウムバーを見ることができ、彼らは最良の保護を提供します。\n\n和訳修正中:titaniumBarsDesc
titaniumBlocksGroupDesc,チタンブロックは利用可能な最も厳しいブロックです。労働者クラスに特有のもの。\n\n和訳修正中:titaniumBlocksGroupDesc
titaniumclawHammerDesc,チタン爪ハンマーは、ベース壁を修理してアップグレードし、武器として悪くないのに最適です。チタンにアップグレードできる唯一のアイテムです。労働者クラスに特有のもの。\n\n和訳修正中:titaniumclawHammerDesc
titaniumCrossbowBoltDesc,チタンクロスボウボルトは、鉄と鋼のクロスボウボルトよりも多くの損傷を与えます。
titaniumFragmentDesc,生のチタンは鍛造品で溶解する必要がありますが、損失で廃棄することもできます。\n\n和訳修正中:titaniumFragmentDesc
titaniumFramesGroupDesc,Advanced Forgeに組み込まれているフレームは、鍛造チタンでアップグレードされます。完成したブロックが厳しいので、アップグレードする直前にプレースメントを確保してください。労働者クラスに特有のもの。\n\n和訳修正中:titaniumFramesGroupDesc
titaniumHuntingKnifeDesc,ゾンビと肉のための爪の動物を斬るのに最適です。\n\n和訳修正中:titaniumHuntingKnifeDesc
titaniumMacheteDesc,ゾンビの手足を刻んで肉のためにぴったりの肉のために素晴らしい。\n\n和訳修正中:titaniumMacheteDesc
titaniumShapes:VariantHelper,チタンブロック (変形)
titaniumSledgehammerDesc,チタンスレッジハンマーは、頭蓋骨をクラックするための最高の武器の1つです。\n\n和訳修正中:titaniumSledgehammerDesc
titaniumSpearDesc,チタンクラブよりもわずかに悪いが、より長い範囲を有する。\n\n和訳修正中:titaniumSpearDesc
TomatoDesc,これらのうちのいくつかを得てください、そして、あなたはおそらく素敵なボロネーゼを作ることができました！\n\n和訳修正中:TomatoDesc
tomatoJuiceDesc,水分補給の素晴らしい源とそれはあなたにとって良いです！\n\n和訳修正中:tomatoJuiceDesc
Tool,ツール
toolAnvilDesc,炉に設置するツールです。設置された炉のクラフトスピードがアップします。
toolBellowsDesc,炉に設置するツールです。空気の流入量を増加させ、炉での精錬速度をアップします。
toolCalipersDesc,レシピのロックを解除するための金属ワークステーションで使用されるツール。\n\n和訳修正中:toolCalipersDesc
toolCookingPotDesc,キャンプファイヤーで使用してレシピをアンロックするための調理器具です。\n\nボトル入り泥水の処理が劇的にスピードアップします。
torchSurvivalDesc,このトーチは、火の敵を捕まえる機会がある光源や武器として使用できます。二次処置を持っている場所。ゾンビを引き付けるものではありません。サバイバリストクラスに特有のもの。\n\n和訳修正中:torchSurvivalDesc
trackLight_player,トラックライト
trader_bob,トレーダー・ボブ
trader_hugh,トレーダー・ヒュー
trader_jen,トレーダー・ジェン
trader_joel,トレーダー・ジョエル
trader_rekt,トレーダー・レクト
traderBobFaction,友好度(トレーダーボブ)
TraderBobMasterMechanic,メカニックマスタリー (100000デューク)
TraderBobMasterScavenger,スカベンジャーマスタリー (100000デューク)
traderCaitlinFaction,友好度(トレーダーケイトリン)
traderHughFaction,友好度(トレーダーヒュー)
TraderHughMasterHunter,ハンターマスタリー (100000デューク)
TraderHughMasterLaborer,労働者マスタリー (100000デューク)
traderJenFaction,友好度(トレーダージェン)
TraderJenMasterScientist,サイエンティスト (科学者)マスタリー (100000デューク)
traderJoelFaction,友好度(トレーダージョエル)
TraderJoelMasterSecurity,セキュリティマスタリー (100000デューク)
TraderJoelMasterSurvivalist,サバイバリストマスタリー (100000デューク)
TraderMechanic_b,メカニック
traderRektFaction,友好度(トレーダーレクト)
TraderRektMasterFarmer,ファーマーマスタリー (100000デューク)
treeLargeRandomHelper,樹木 (変形)
treeMediumRandomHelper,樹木 (変形)
treeShortGrass,雑草
treeSmallRandomHelper,樹木 (変形)
treeSmallThinRandomHelper,樹木 (変形)
ttArcheryLevelUp,アーチェリー系スキルが上昇しました！
ttAthleticsLevelUp,アスレチックスキルが上昇しました！
ttAutomaticsLevelUp,自動火器系スキルが上昇しました！
ttBladedLevelUp,ブレード系スキルが上昇しました！
ttBluntLevelUp,格闘系スキルが上昇しました！
ttCombineLimitExceededScifi,レーザーワークベンチでは、80の項目を改善することができます。\n\n和訳修正中:ttCombineLimitExceededScifi
ttCombineLimitExceededWorkbench,Workbenchは、アイテムを40に改善することができます。\n\n和訳修正中:ttCombineLimitExceededWorkbench
ttMToolsLevelUp,採掘ツール系スキルが上昇しました！
ttPistolLevelUp,ピストル系スキルが上昇しました！
ttRiflesLevelUp,ライフル系スキルが上昇しました！
ttScavengingLevelUp,スカベンジングスキルが上昇しました！
ttShotgunLevelUp,ショットガン系スキルが上昇しました！
tunaSandwichDesc,何人かの人々はこれらが嫌だと言う。彼らは間違ってる。\n\n和訳修正中:tunaSandwichDesc
tutorialTipQuest01,フレンドへ、\n\n食糧も何もなく倒れ、裸同然で死を待つばかりだった君のいるこの荒れ地はひどく厳しい場所なのだろう。デュークに嫌われたらしい君にちょっとした手助けだ。生存に役立つちょっとしたガイドを残しておいたよ。それを終えることができたら、新たな市民として迎え入れることにしよう。ホワイトリバー居留地は安全な場所だ。\n\n安全を願っているよ。ノアより
tutorialTipQuest01_title,ダークネスホールズへようこそ！
tutorialTipQuest02,サバイバルの基本がアクティブなクエストです。クエストのステータスは、画面右上の目標トラッカーに表示されます。クエストの詳細は、所持品のクエストメニューで確認できます。
tutorialTipQuest02_title,一巻の終り
TwitchAction_SpawnMutatedFeral,残忍変異ゾンビ
TwitchAction_SpawnMutatedFeralDesc,残忍変異ゾンビをスポーンさせます。
TwitchAction_SpawnMutatedRad,被爆変異ゾンビ
TwitchAction_SpawnMutatedRadDesc,汚染変異ゾンビをスポーンさせます。
TwitchAction_TeleportToBackpack,バックパックにテレポート
TwitchAction_TeleportToBackpackDesc,最後に落ちたバックパック地点にテレポートします。
TwitchAction_VoteRewardT1,投票報酬 (Tier1)
TwitchAction_VoteRewardT2,投票報酬 (Tier2)
TwitchAction_VoteRewardT3,投票報酬 (Tier3)
TwitchAction_VoteRewardT4,投票報酬 (Tier4)
TwitchVoteType_Silly,
UndeadFactionSchematic,仮装マスター
UndeadFactionSchematicDesc,これを読んでアンデッド派に切り替えてください！\n\n和訳修正中:UndeadFactionSchematicDesc
UndeadNegativeFactionSchematic,アンデット: 信頼できない
UndeadNegativeFactionSchematicDesc,これを読んで、嘘を広め、アンデッドについての偽のニュースを！アンデッドで順位を減らしてください！\n\n和訳修正中:UndeadNegativeFactionSchematicDesc
UndeadPositiveFactionSchematic,アンデット: 信頼できる
UndeadPositiveFactionSchematicDesc,これを読んで、アンデッドのメッセージを広めてください！アンデッドで順位を上げてください！\n\n和訳修正中:UndeadPositiveFactionSchematicDesc
undergroundPlantDesc,この特別に修正された植物は、成長しているライトと灌漑システムで地下に成長することができます。\n\n和訳修正中:undergroundPlantDesc
V8EngineDesc,利用可能な最高のエンジンは、より多くのガソリンを保持していますが、もっと使います。メカニックによってのみ構築できます。\n\n和訳修正中:V8EngineDesc
VaultDwellersFactionSchematic,仮装マスター
VaultDwellersFactionSchematicDesc,これを読んでアンデッド派に切り替えてください！\n\n和訳修正中:VaultDwellersFactionSchematicDesc
VaultNegativeFactionSchematic,金庫: 信頼できない
VaultNegativeFactionSchematicDesc,これを読んで、嘘を広め、ボールトに関する偽のニュースを！ボールトで順位を減らしてください！\n\n和訳修正中:VaultNegativeFactionSchematicDesc
VaultPositiveFactionSchematic,金庫: 信頼できる
VaultPositiveFactionSchematicDesc,これを読んで、金庫のメッセージを広めてください！ボールトで順位を上げてください！\n\n和訳修正中:VaultPositiveFactionSchematicDesc
vegetableSoupDesc,あなたのためによく、素晴らしい味がします。\n\n和訳修正中:vegetableSoupDesc
veggieBolognaiseDesc,トマトソースで覆われたパスタと野菜。あなたのために充填と良い！\n\n和訳修正中:veggieBolognaiseDesc
vehicleBoxTruckbody,ボックストラック・ボディ
vehicleBoxTruckbodyDesc,ボックストラック用のクラフト部品です。
vehicleBoxTruckbodySchematic,設計図「ボックストラック・ボディ」
